,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,caption,ner_gender,ner_articleType,ner_color,ner_brand,ner_product_attributes,gender_match,articleType_match,color_match
34452,25276,women,Accessories,Bags,handbags,red,Summer,2012.0,Casual,Lino Perros Women Leatherite Red Handbag,women,handbag,red,lino perros,leatherite,True,False,True
34453,4888,women,Apparel,Topwear,tops,white,Summer,2011.0,Casual,Levis Kids Girl's Dionne White Teens Kidswear,,,white,levis,,False,False,True
34454,11043,men,Apparel,Topwear,shirts,white,Fall,2011.0,Casual,Scullers Men Check White Shirts,men,shirt,white,sculler,check,True,False,True
34455,5166,men,Apparel,Topwear,tshirts,black,Summer,2011.0,Casual,Ed Hardy Men's Special Ops Bull Dog Black T-shirt,men,t shirt,black,ed hardy,s special op bull dog,True,False,True
34456,14531,men,Apparel,Topwear,tshirts,green,Fall,2011.0,Casual,Mark Taylor Men Printed Green Tshirts,men,,green,mark taylor,,True,False,True
34457,20704,men,Footwear,Shoes,casual shoes,black,Winter,2011.0,Casual,Buckaroo Men Marcela Black Casual Shoes,men,casual shoe,black,buckaroo,marcela,True,False,True
34458,52324,women,Accessories,Jewellery,bangle,black,Winter,2016.0,Casual,ToniQ Women Black Bangle,women,bangle,black,toniq,,True,True,True
34459,45393,women,Footwear,Shoes,flats,maroon,Spring,2013.0,Casual,Rocia Women Maroon Sandals,women,,maroon,rocia,sandal,True,False,True
34460,7631,men,Apparel,Bottomwear,shorts,navy blue,Fall,2011.0,Sports,Puma Men's Woven Navy Short,men,short,,puma,s weave,True,False,False
34461,46516,men,Accessories,Watches,watches,blue,Winter,2016.0,Formal,Timex Men Blue Dial Watch,men,watch,blue,timex,dial,True,False,True
34462,22053,women,Apparel,Topwear,kurtas,purple,Fall,2011.0,Ethnic,Vishudh Women Printed Purple Kurta,women,kurta,purple,vishudh,print,True,False,True
34463,23181,men,Apparel,Topwear,shirts,red,Fall,2011.0,Formal,Black Coffee Men Red Check Shirt,men,shirt,red,black coffee,check,True,False,True
34464,43858,women,Accessories,Jewellery,earrings,green,Summer,2012.0,Ethnic,Royal Diadem Green Earrings,,earring,green,royal diadem,,False,False,True
34465,28569,men,Apparel,Topwear,tshirts,purple,Summer,2012.0,Casual,Nike Men Verbiage Purple T-shirt,men,shirt,purple,nike,,True,False,True
34466,50473,men,Apparel,Innerwear,briefs,red,Winter,2016.0,Casual,Chromozome Men Red & Black Brief,men,brief,red,chromozome,black,True,False,True
34467,34136,men,Accessories,Wallets,wallets,black,Summer,2012.0,Casual,Turtle Men Leather Black Wallet,men,wallet,black,turtle,leather,True,False,True
34468,55101,women,Personal Care,Skin Care,face moisturisers,silver,Spring,2017.0,Casual,Ponds Age Miracle Cell ReGen Day Cream SPF 15 35g,,,cream,pond age,miracle cell regen day,False,False,False
34469,31444,men,Apparel,Topwear,tshirts,blue,Summer,2012.0,Sports,Nike Men Football Blue Jersey,men,,blue,nike,,True,False,True
34470,8679,unisex,Accessories,Eyewear,sunglasses,black,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,unisex,sunglass,black,fastrack,,True,False,True
34471,3291,men,Apparel,Topwear,tshirts,brown,Summer,2011.0,Casual,Guerrilla Men's Warrior Brown T-shirt,men,shirt,brown,guerrilla,,True,False,True
34472,43064,men,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,Nike Men Black Dutch T-shirt,men,shirt,black,nike,dutch t -,True,False,True
34473,30596,men,Apparel,Bottomwear,shorts,blue,Summer,2012.0,Sports,Nike Men Woven Blue Shorts,men,short,blue,nike,weave,True,False,True
34474,2343,men,Apparel,Topwear,tshirts,green,Fall,2010.0,Casual,Reebok Men Basil Green & Blue Polo T-shirt,men,t - shirt,green,reebok,,True,False,True
34475,27521,women,Footwear,Shoes,heels,white,Winter,2015.0,Casual,Catwalk Women White Heels,women,heel,white,catwalk,,True,False,True
34476,13714,men,Apparel,Topwear,sweaters,black,Fall,2011.0,Casual,Proline Black Sleeveless Sweater,,sweater,black,,,False,False,True
34477,16054,men,Apparel,Bottomwear,trousers,grey,Fall,2011.0,Casual,Highlander Men Solid Grey Trouser,men,,grey,highlander,,True,False,True
34478,22261,women,Footwear,Shoes,heels,multi,Winter,2012.0,Casual,Inc.5 Women Multi Casual Flats,women,,multi,inc,flat,True,False,True
34479,29689,men,Apparel,Bottomwear,shorts,blue,Summer,2012.0,Casual,Indigo Nation Men Check Blue Shorts,men,short,blue,indigo nation,check,True,False,True
34480,7403,men,Footwear,Shoes,casual shoes,brown,Winter,2018.0,Casual,Red Tape Men Slip-On Brown Shoes,men,,brown,red tape,slip -,True,False,True
34481,19820,men,Apparel,Topwear,sweaters,green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Sweater,men,sweater,green,u s,,True,False,True
34482,46724,women,Personal Care,Fragrance,perfume and body mist,blue,Spring,2017.0,Casual,Rasasi Women Temptation Perfume,women,,,rasasi,temptation,True,False,False
34483,34304,women,Accessories,Stoles,stoles,off white,Summer,2012.0,Ethnic,Fabindia Women Off White Stole,women,stole,white,fabindia,,True,False,False
34484,17186,men,Apparel,Topwear,shirts,maroon,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt,men,shirt,maroon,u s,,True,False,True
34485,50641,men,Apparel,Innerwear,innerwear vests,grey,Winter,2016.0,Casual,Chromozome Men Grey Innerwear Vest,men,innerwear vest,grey,chromozome,,True,False,True
34486,16868,men,Accessories,Eyewear,sunglasses,brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,men,sunglass,brown,idee,funky,True,False,True
34487,55333,women,Personal Care,Hair,hair colour,burgundy,Spring,2017.0,Casual,Revlon Colorsilk 3DB Deep Burgundy Hair Colour,,hair colour,burgundy,revlon,,False,True,True
34488,43256,women,Apparel,Topwear,kurtas,pink,Summer,2012.0,Ethnic,Aneri Women Salmon Pink Kurta,women,kurta,pink,aneri,salmon,True,False,True
34489,9599,men,Apparel,Topwear,shirts,navy blue,Fall,2011.0,Formal,Scullers Men Navy Blue Shirts,men,shirt,navy blue,sculler,,True,False,True
34490,2171,men,Apparel,Topwear,tshirts,brown,Summer,2011.0,Casual,Probase Men Brown & White T-shirt,men,shirt,brown,probase,white t -,True,False,True
34491,33121,women,Footwear,Shoes,heels,blue,Winter,2015.0,Casual,Catwalk Women Blue Flats,women,,blue,catwalk,flat,True,False,True
34492,25044,women,Apparel,Topwear,tshirts,pink,Fall,2011.0,Sports,Nike Women Smash Pink T-shirt,women,t shirt,pink,nike,smash,True,False,True
34493,14703,men,Apparel,Topwear,shirts,grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts,men,shirt,grey,genesis,stripe,True,False,True
34494,20536,women,Accessories,Belts,belts,blue,Winter,2015.0,Casual,Baggit Women Flora Astro Blue Belt,women,belt,blue,baggit,flora astro,True,False,True
34495,5354,men,Footwear,Shoes,sports shoes,grey,,2011.0,Sports,Kalenji Ekiden 50 Wht/grey 09,,,grey,kalenji,ekiden wht,False,False,True
34496,37581,girls,Apparel,Bottomwear,shorts,green,Summer,2012.0,Casual,Madagascar 3 Girls Light Green Shorts,girls,short,green,madagascar,light,True,False,True
34497,44073,men,Personal Care,Fragrance,perfume and body mist,grey,Spring,2017.0,Casual,Hugo XY Men Summer Edition 100 ml Perfume,men,,,hugo,,True,False,False
34498,25878,unisex,Accessories,Bags,backpacks,black,Winter,2015.0,Casual,American Tourister Unisex Citi Pro Black Backpack,unisex,backpack,black,american tourister,citi pro,True,False,True
34499,4286,men,Footwear,Shoes,casual shoes,grey,Summer,2011.0,Casual,Rockport Men Cashaw Grey Shoe,men,,grey,rockport,cashaw,True,False,True
34500,36453,men,Footwear,Shoes,sports shoes,black,Summer,2012.0,Sports,Spinn Men Techno Black Sports Shoes,men,sport shoe,black,spinn,techno,True,False,True
34501,52116,women,Apparel,Topwear,tops,white,Summer,2012.0,Casual,Myntra Women White Printed Top,women,,white,myntra,print,True,False,True
34502,47292,women,Accessories,Bags,handbags,purple,Summer,2012.0,Casual,Baggit Women Purple Handbag,women,handbag,purple,baggit,,True,False,True
34503,34760,women,Accessories,Bags,handbags,lime green,Summer,2015.0,Casual,Be For Bag Women  Lime Green Tote Bag,women,,green,,,True,False,False
34504,50225,women,Accessories,Belts,belts,brown,Summer,2012.0,Casual,Stoln Women Brown Belt,women,belt,brown,stoln,,True,False,True
34505,16430,men,Apparel,Topwear,tshirts,blue,Fall,2011.0,Casual,Levi's Men Printed Blue  Tshirts,men,,blue,levi,,True,False,True
34506,8813,men,Apparel,Topwear,shirts,purple,Fall,2011.0,Casual,Spykar Men Ranger Black & Purple Check Shirt,men,shirt,black,spykar,,True,False,False
34507,22605,unisex,Accessories,Headwear,caps,blue,Fall,2011.0,Sports,Nike Unisex India Stadium Blue Cap,unisex,cap,blue,nike,india stadium,True,False,True
34508,7067,unisex,Accessories,Bags,backpacks,grey,Summer,2011.0,Sports,Nike Unisex All Access SO Grey Backpack,unisex,backpack,grey,nike,access,True,False,True
34509,27377,men,Apparel,Topwear,tshirts,beige,Fall,2011.0,Casual,Tantra Men Jimmo Beige T-shirt,men,shirt,beige,tantra,,True,False,True
34510,54685,women,Apparel,Topwear,kurtas,pink,Fall,2012.0,Ethnic,Shree Women Pink Printed Kurta,women,kurta,pink,shree,print,True,False,True
34511,43632,women,Apparel,Dress,dresses,black,Summer,2012.0,Casual,Vero Moda Women Black Dress,women,dress,black,vero moda,,True,False,True
34512,31212,men,Footwear,Shoes,sports shoes,black,Summer,2012.0,Casual,Lotto Men Dunk Hi Black Sports Shoes,men,sport shoe,black,lotto,dunk hi,True,False,True
34513,49308,men,Accessories,Socks,socks,black,Summer,2016.0,Casual,Arrow Men Pack Of 5 Basic Plating Socks,men,sock,,arrow,pack basic plating,True,False,False
34514,12090,women,Apparel,Topwear,kurtas,cream,Fall,2011.0,Ethnic,W Women Printed Cream Kurtas,women,kurta,cream,,,True,False,True
34515,19478,men,Accessories,Socks,socks,blue,Summer,2016.0,Casual,Quiksilver Men High Blue Socks,men,sock,blue,quiksilver,high,True,False,True
34516,25420,men,Footwear,Shoes,casual shoes,black,Spring,2013.0,Casual,Nike Men Lite Force Black & White Shoes,men,,black,nike,,True,False,True
34517,11615,women,Apparel,Topwear,kurtas,green,Summer,2011.0,Ethnic,W Women Solid Green Kurtas,women,kurta,green,,,True,False,True
34518,32497,men,Footwear,Shoes,casual shoes,grey,Summer,2012.0,Casual,Converse Men CT AS 17 NYC Grey Shoes,men,,grey,converse,ct nyc,True,False,True
34519,58874,men,Accessories,Ties,ties,navy blue,Summer,2012.0,Casual,Hakashi Men Navy Blue Tie,men,tie,navy blue,hakashi,,True,False,True
34520,57000,women,Footwear,Shoes,flats,white,Winter,2012.0,Casual,HM Women White Sandals,women,,white,hm,sandal,True,False,True
34521,36037,unisex,Accessories,Bags,handbags,beige,Summer,2012.0,Casual,OTLS Unisex Beige Bag,unisex,,beige,otls,,True,False,True
34522,41959,boys,Apparel,Topwear,tshirts,green,Summer,2012.0,Casual,Gini and Jony Boys Rugby Green T-shirt,boys,t - shirt,green,gini jony,,True,False,True
34523,39843,boys,Apparel,Topwear,tshirts,navy blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt,boys,t - shirt,,gini jony,print dark,True,False,False
34524,14367,women,Footwear,Shoes,heels,brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,women,,brown,catwalk,flat,True,False,True
34525,38991,boys,Apparel,Topwear,tshirts,white,Summer,2012.0,Casual,Gini and Jony Boys Rodeo T-shirt,boys,t shirt,,gini jony,rodeo -,True,False,False
34526,20152,men,Apparel,Topwear,shirts,red,Fall,2011.0,Casual,Wrangler Men Willy Rodeo Red Shirt,men,shirt,red,wrangl,willy rodeo,True,False,True
34527,5730,men,Footwear,Shoes,sports shoes,white,Summer,2011.0,Sports,Reebok Men's Hex Run White Shoe,men,,white,reebok,s hex run,True,False,True
34528,44417,men,Footwear,Shoes,formal shoes,black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes,men,formal shoe,black,red tape,,True,False,True
34529,41357,men,Apparel,Bottomwear,jeans,,Fall,2016.0,Casual,Wrangler Men Blue Millard Jeans,men,jean,blue,wrangl,millard,True,False,False
34530,25612,women,Accessories,Watches,watches,black,Winter,2016.0,Casual,Fastrack Women Black Watch,women,watch,black,fastrack,,True,False,True
34531,11427,women,Apparel,Topwear,tops,purple,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Purple Tops,women,top,purple,,,True,False,True
34532,14969,men,Accessories,Wallets,wallets,brown,Fall,2011.0,Formal,Newhide Smooth Finish Wallet,,wallet,,newhide,smooth finish,False,False,False
34533,33777,unisex,Accessories,Socks,socks,white,Summer,2012.0,Casual,Puma Unisex Retro Pack of 2 Socks,unisex,,,puma,retro pack sock,True,False,False
34534,40285,unisex,Footwear,Sandal,sandals,green,Spring,2013.0,Casual,Warner Bros kids Unisex Green Sandals,unisex,sandal,green,warner bros,kids,True,False,True
34535,15087,men,Apparel,Topwear,shirts,black,Fall,2011.0,Casual,Mother Earth Men Solid Black Shirts,men,shirt,black,mother earth,solid,True,False,True
34536,36205,boys,Apparel,Topwear,shirts,white,Summer,2012.0,Casual,Gini Jony Boys White Shirt,boys,shirt,white,gini jony,,True,False,True
34537,5502,men,Apparel,Topwear,tshirts,blue,Summer,2011.0,Casual,Mr.Men Men's Mischief Placid Blue T-shirt,men,t shirt,blue,mr,pl,True,False,True
34538,44625,men,Apparel,Bottomwear,shorts,black,Summer,2012.0,Sports,Nike Men Black Shorts,men,short,black,nike,,True,False,True
34539,53692,women,Accessories,Bags,handbags,beige,Summer,2012.0,Casual,Kiara Women Beige Handbag,women,handbag,beige,kiara,,True,False,True
34540,20360,men,Apparel,Topwear,tshirts,blue,Fall,2011.0,Casual,Spykar Men Stripes Blue T-Shirt,men,t shirt,blue,spykar,,True,False,True
34541,50017,men,Apparel,Innerwear,innerwear vests,white,Summer,2016.0,Casual,Hanes Men White DuoDry Body Fit V-Neck T-shirt,men,shirt,white,hane,duodry body fit v - neck t -,True,False,True
34542,27979,men,Apparel,Innerwear,briefs,white,Winter,2016.0,Casual,Jockey ZONE STRETCH Men Zone Stretch White Brief US07,men,brief,white,jockey,,True,False,True
34543,6387,men,Footwear,Shoes,sports shoes,navy blue,Summer,2011.0,Sports,Puma Men's Trim Mesh Navy White Shoe,men,,,puma,,True,False,False
34544,34552,women,Accessories,Bags,handbags,red,Summer,2012.0,Casual,Puma Women Originals Mono Red Handbag,women,handbag,red,puma,original mono,True,False,True
34545,7255,men,Footwear,Shoes,sports shoes,grey,Fall,2011.0,Sports,Rockport Men's Hydro Sail Light Grey Red Shoe,men,,grey,rockport,,True,False,True
34546,16602,women,Apparel,Topwear,shirts,black,Fall,2011.0,Casual,Scullers Women Check Black Shirt,women,shirt,black,sculler,check,True,False,True
34547,49906,unisex,Accessories,Watches,watches,yellow,Winter,2016.0,Casual,Q&Q Kids Unisex Yellow Dial Analog Watch,unisex,watch,yellow,q q,,True,False,True
34548,28931,men,Apparel,Topwear,tshirts,purple,Summer,2012.0,Casual,Mr. Men Printed Purple T-shirt,men,shirt,purple,mr,,True,False,True
34549,43400,men,Accessories,Socks,socks,multi,Summer,2012.0,Casual,Lino Perros Men Monday to Friday Socks,men,sock,,lino perros,monday friday,True,False,False
34550,2727,boys,Apparel,Topwear,tshirts,yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Polo Tshirt,boy,,yellow,disney,,False,False,True
34551,27145,women,Apparel,Innerwear,bra,white,Summer,2012.0,Casual,Miss-T White Bra,,bra,white,miss -,t,False,True,True
34552,13370,men,Footwear,Shoes,casual shoes,grey,Fall,2011.0,Casual,Timberland Men Jeunes Grey Casual Shoes,men,casual shoe,grey,timberland,jeune,True,False,True
34553,18798,unisex,Accessories,Bags,handbags,beige,Summer,2010.0,Casual,Peter England Unisex Casual Beige Bag,unisex,,beige,peter england,,True,False,True
34554,55565,women,Personal Care,Fragrance,deodorant,red,Spring,2017.0,Casual,Revlon Women Deo,women,,,revlon,deo,True,False,False
34555,31020,men,Apparel,Topwear,tshirts,green,Summer,2012.0,Casual,Arrow New York Men Green T-shirt,men,shirt,green,arrow,,True,False,True
34556,40418,women,Apparel,Topwear,tops,black,Summer,2012.0,Casual,Tonga Women Black Top,women,,black,tonga,,True,False,True
34557,53833,women,Apparel,Topwear,kurtas,yellow,Summer,2012.0,Ethnic,Vishudh Women Yellow Printed Kurta,women,kurta,yellow,vishudh,print,True,False,True
34558,38502,girls,Apparel,Bottomwear,shorts,navy blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Shorts,girls,short,navy blue,gini jony,weave,True,False,True
34559,44884,men,Apparel,Topwear,tshirts,black,Summer,2012.0,Casual,Puma Men Black Striped Polo neck T-shirt,men,shirt,black,puma,striped polo neck t -,True,False,True
34560,32038,men,Accessories,Socks,socks,grey,Summer,2016.0,Casual,Playboy Men Grey and Black  Socks,men,,grey,playboy,black,True,False,True
34561,36498,women,Apparel,Topwear,kurtas,green,Summer,2012.0,Ethnic,Folklore Women Green Kurta,women,kurta,green,folklore,,True,False,True
34562,32804,women,Footwear,Shoes,heels,purple,Winter,2012.0,Casual,iPanema Women Ritmos Purple Heels,women,heel,purple,ipanema,ritmo,True,False,True
34563,59535,women,Accessories,Jewellery,earrings,silver,Summer,2013.0,Casual,Lucera Silver Earrings,,earring,silver,lucera,,False,False,True
34564,29642,men,Apparel,Topwear,shirts,black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt,men,shirt,black,indigo nation,,True,False,True
34565,3854,girls,Apparel,Topwear,tshirts,pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Minnie Sunshine Kidswear,girl,,pink,disney,,False,False,True
34566,51758,women,Footwear,Shoes,heels,black,Winter,2015.0,Casual,Catwalk Women Black Peep Toes,women,,black,catwalk,peep toe,True,False,True
34567,18939,men,Apparel,Topwear,tshirts,black,Fall,2011.0,Casual,Levi's Men Graphic Black Tshirt,men,,black,levi,,True,False,True
34568,2986,men,Apparel,Topwear,tshirts,green,Fall,2010.0,Casual,Puma Men's Splatter Green T-shirt,men,shirt,green,puma,,True,False,True
34569,28790,men,Apparel,Bottomwear,jeans,blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,men,jean,blue,denizen,,True,False,True
34570,8480,women,Apparel,Dress,dresses,cream,Fall,2011.0,Casual,Forever New Women Magnolia Cream Dress,women,dress,cream,forever new,magnolia,True,False,True
34571,3068,women,Apparel,Topwear,tshirts,yellow,Summer,2011.0,Casual,Tantra Women's Hint Lime Green T-shirt,women,t shirt,green,tantra,s hint lime,True,False,False
34572,9552,men,Apparel,Topwear,tshirts,red,Summer,2011.0,Sports,Nike Men As Race Day Ss Red T-Shirts,men,shirt,red,nike,,True,False,True
34573,17971,men,Footwear,Sandal,sandals,black,Fall,2011.0,Casual,Puma Men Rio Black Sandal,men,sandal,black,puma,rio,True,False,True
34574,48675,women,Accessories,Jewellery,earrings,silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,women,earring,silver,lucera,,True,False,True
34575,42941,men,Accessories,Belts,belts,brown,Summer,2012.0,Casual,French Connection Men Brown Belts,men,belt,brown,french connection,,True,False,True
34576,22098,men,Footwear,Shoes,casual shoes,navy blue,Summer,2012.0,Casual,Numero Uno Men Casual Navy Blue Shoes,men,,navy blue,numero uno,,True,False,True
34577,29470,men,Accessories,Watches,watches,silver,Winter,2016.0,Smart Casual,GIORDANO Men Silver-Toned Dial Watch 1575-02,men,watch,silver,giordano,- tone dial,True,False,True
